Date,Event_Type,DeltaFuel,refill_TimeStamp,after_avg,before_avg,Origin,supply_TimeStamp,FuelLevelLiters,Fuel_Discrepancy,Time_Discrepancy
2025-02-04,Both_Events,2043.84,2025-02-04T15:34:30.000000,3034.816,990.5279999999999,SST,2025-02-04T06:00:00.000000,2248.0,786.8159999999998,34470
2025-02-05,Both_Events,1985.6,2025-02-05T09:41:00.000000,2826.272,810.752,P068,2025-02-05T06:00:00.000000,2222.0,604.2719999999999,13260
2025-02-05,Supply_Only,,,,,SST,2025-02-05T19:00:00.000000,2048.0,,
2025-02-06,Both_Events,1747.52,2025-02-06T03:09:30.000000,2442.9440000000004,707.232,SST,2025-02-06T06:00:00.000000,2045.0,397.9440000000004,10230
2025-02-06,Refill_Only,1909.12,2025-02-06T13:56:30.000000,3151.936,1230.9119999999998,,,,,
2025-02-07,Both_Events,1784.0,2025-02-07T22:30:30.000000,3063.936,962.208,SST,2025-02-07T19:00:00.000000,2307.0,756.9360000000001,12630
2025-02-08,Both_Events,1993.9199999999998,2025-02-08T16:05:30.000000,3033.728,1030.592,SST,2025-02-08T06:00:00.000000,2171.0,862.7280000000001,36330
2025-02-09,Both_Events,1882.56,2025-02-09T12:49:30.000000,3158.976,1257.056,SST,2025-02-09T06:00:00.000000,2057.0,1101.976,24570
2025-02-10,Both_Events,1250.2400000000002,2025-02-10T14:58:30.000000,1817.7599999999998,576.4159999999999,SURTIDOR-TRUCKSHOP,2025-02-10T14:58:04.560000,1464.0,353.75999999999976,25
2025-02-10,Both_Events,733.7599999999998,2025-02-10T20:58:30.000000,3043.36,937.3760000000002,P068,2025-02-10T19:00:00.000000,2370.0,673.3600000000001,7110
2025-02-11,Both_Events,1323.8400000000001,2025-02-11T14:37:30.000000,2049.3120000000004,730.208,SURTIDOR-TRUCKSHOP,2025-02-11T14:35:25.530000,1527.0,522.3120000000004,124
2025-02-12,Both_Events,2150.08,2025-02-12T02:44:00.000000,3122.368,970.016,SURTIDOR-TRUCKSHOP,2025-02-12T02:40:14.140000,2350.0,772.3679999999999,225
2025-02-12,Supply_Only,,,,,SST,2025-02-12T19:00:00.000000,2376.0,,
2025-02-13,Both_Events,2122.88,2025-02-13T02:07:30.000000,3041.952,917.6,P068,2025-02-13T19:00:00.000000,2480.0,561.9520000000002,60750
2025-02-13,Refill_Only,2062.72,2025-02-13T23:25:30.000000,3061.8239999999996,883.392,,,,,
2025-02-14,Both_Events,2216.3199999999997,2025-02-14T21:36:00.000000,3012.2239999999997,802.4960000000001,P068,2025-02-14T19:00:00.000000,2499.0,513.2239999999997,9360
2025-02-15,Both_Events,2093.12,2025-02-15T20:02:00.000000,2935.424,845.824,P068,2025-02-15T19:00:00.000000,2427.0,508.424,3720
2025-02-16,Both_Events,2108.48,2025-02-16T16:33:30.000000,3044.032,885.4399999999999,SURTIDOR-TRUCKSHOP,2025-02-16T16:31:07.780000,2448.0,596.0320000000002,142
2025-02-17,Both_Events,2141.12,2025-02-17T19:35:00.000000,3060.6719999999996,825.824,SURTIDOR-TRUCKSHOP,2025-02-17T19:35:56.743000,2576.0,484.67199999999957,56
2025-02-18,Both_Events,2073.92,2025-02-18T16:18:00.000000,3015.04,949.5040000000001,SST,2025-02-18T07:00:00.000000,2284.0,731.04,33480
2025-02-19,Both_Events,806.0799999999999,2025-02-19T01:00:00.000000,3211.0719999999997,2400.192,P068,2025-02-19T19:00:00.000000,2668.0,543.0719999999997,64800
2025-02-19,Refill_Only,2069.12,2025-02-19T21:15:30.000000,2987.104,768.128,,,,,
2025-02-20,Both_Events,1572.48,2025-02-20T15:41:00.000000,2988.032,689.6960000000001,SST,2025-02-20T07:00:00.000000,2731.0,257.03200000000015,31260
2025-02-21,Both_Events,1052.16,2025-02-21T09:05:30.000000,3049.0240000000003,985.984,P068,2025-02-21T07:00:00.000000,2310.0,739.0240000000003,7530
2025-02-21,Supply_Only,,,,,P068,2025-02-21T19:00:00.000000,2427.0,,
2025-02-22,Refill_Only,2125.4399999999996,2025-02-22T00:57:00.000000,3039.072,904.4800000000001,,,,,
2025-02-23,Both_Events,2200.0,2025-02-23T05:44:30.000000,3144.192,947.5520000000002,SURTIDOR-TRUCKSHOP,2025-02-23T05:40:30.527000,2385.0,759.192,239
2025-02-23,Supply_Only,,,,,P068,2025-02-23T20:00:00.000000,2424.0,,
2025-02-24,Both_Events,2328.96,2025-02-24T02:30:00.000000,3071.68,724.8639999999999,P068,2025-02-24T20:00:00.000000,2434.0,637.6799999999998,63000
2025-02-25,Both_Events,2153.92,2025-02-25T01:40:00.000000,3110.7519999999995,927.808,SST,2025-02-25T08:00:00.000000,1860.0,1250.7519999999995,22800
2025-02-25,Refill_Only,1465.6,2025-02-25T13:46:30.000000,3138.56,1693.568,,,,,
2025-02-26,Both_Events,1323.52,2025-02-26T07:52:30.000000,3032.832,775.36,P068,2025-02-26T08:00:00.000000,2700.0,332.8319999999999,450
2025-02-26,Supply_Only,,,,,SST,2025-02-26T20:00:00.000000,2549.0,,
2025-02-27,Both_Events,2212.7999999999997,2025-02-27T04:03:00.000000,3069.888,828.8,P068,2025-02-27T20:00:00.000000,2512.0,557.8879999999999,57420
2025-02-28,Refill_Only,2192.3199999999997,2025-02-28T03:13:30.000000,3040.096,844.192,,,,,
2025-02-28,Refill_Only,2225.2799999999997,2025-02-28T20:53:00.000000,3059.68,811.008,,,,,
